ID,Date_Shift,Pipe Size_Calculated,Date_Shift_Supervisor,Date_Shift_Supervisor_Helper,Production Supervisor,Input Date,Input Shift,Trolley no,Loading Time,Lava Temp,Homo Temp,TK Temp,Furnace Num,Temp Eject,Air time,Pipe Size,Size_actual,WT,Prod Rej,Prod Qty,Prod wt,Hour Cycle,Date for Output,Shift,QC Supervisor,QC Time,Accepted Pipes,Rejected Pipes,Check,Cavity,Cracks,R cracks,Ovality,Others,Accepted Wt,Rejected Wt,% R,Status
2c06f847,46110_ll,489x500x20,2979aa09,29-03-2026_ll_Bankar D.M.,Bankar D.M.,29-03-2026,ll,40,21:50:00,,,,F2,,30,asd636462,489,48,,2,96,1.555555556,31-03-2026,l,Nanavare S D,11:10:00,0,2,Ok,0,2,0,0,,0,96,100.00%,QC Checked
a87cab1b,46110_ll,436x500x20,2979aa09,29-03-2026_ll_Bankar D.M.,Bankar D.M.,29-03-2026,ll,40,21:50:00,,,,F2,,30,asd221530,436,43,,4,172,1.555555556,31-03-2026,l,Nanavare S D,11:10:00,3,1,Ok,0,0,0,1,,129,43,25.00%,QC Checked
d6419e29,46110_ll,386x500x20,2979aa09,29-03-2026_ll_Bankar D.M.,Bankar D.M.,29-03-2026,ll,40,21:50:00,,,,F2,,30,asd143430,386,38,,2,76,1.555555556,31-03-2026,l,Nanavare S D,11:10:00,2,0,Ok,0,0,0,0,,76,0,0.00%,QC Checked
5909d014,46110_ll,336x500x20,2979aa09,29-03-2026_ll_Bankar D.M.,Bankar D.M.,29-03-2026,ll,40,21:50:00,,,,F2,,30,asd961942,336,34,,2,68,1.555555556,31-03-2026,l,Nanavare S D,11:10:00,2,0,Ok,0,0,0,0,,68,0,0.00%,QC Checked
8b08035c,46110_ll,253x500x20,2979aa09,29-03-2026_ll_Bankar D.M.,Bankar D.M.,29-03-2026,ll,40,21:50:00,,,,F2,,30,5fc89043,253,26,,4,104,-0.4444444444,29-03-2026,,Nanavare S D,11:10:00,4,0,Ok,0,0,0,0,,104,0,0.00%,QC Checked
eb756d44,46110_lll,489x500x20,4b190522,#N/A,,29-03-2026,lll,41,11:00:00,1090,1210,805,F2,825,32,asd636462,489,48,1,3,144,2.0625,31-03-2026,l,Nanavare S D,12:30:00,1,2,Ok,0,0,0,2,,48,96,66.67%,QC Checked
f2853eb7,46110_lll,436x500x20,4b190522,#N/A,,29-03-2026,lll,41,11:00:00,1090,1210,805,F2,825,31,asd221530,436,43,0,10,430,2.0625,31-03-2026,l,Nanavare S D,12:30:00,7,3,Ok,0,1,0,2,,301,129,30.00%,QC Checked
af0b1c03,46110_lll,386x500x20,4b190522,#N/A,,29-03-2026,lll,41,11:00:00,1090,1210,805,F2,825,31,asd143430,386,38,0,4,152,2.0625,31-03-2026,l,Nanavare S D,12:30:00,2,2,Ok,0,2,0,0,,76,76,50.00%,QC Checked
a5bc6970,46110_lll,336x500x20,4b190522,#N/A,,29-03-2026,lll,41,11:00:00,1090,1210,805,F2,825,30,asd961942,336,34,0,3,102,2.0625,31-03-2026,l,Nanavare S D,12:30:00,2,1,Ok,0,1,0,0,,68,34,33.33%,QC Checked
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc79c302,46110_lll,253x500x20,4b190522,#N/A,,29-03-2026,lll,41,11:00:00,1090,1210,805,F2,825,29,asd666794,253,26,0,5,130,2.0625,31-03-2026,l,Nanavare S D,12:30:00,3,2,Ok,0,1,0,1,,78,52,40.00%,QC Checked
ea3e6709,46110_lll,489x500x20,4b190522,#N/A,,29-03-2026,lll,42,11:50:00,1195,1210,805,F2,820,32,asd636462,489,48,0,5,240,2.027777778,31-03-2026,l,Nanavare S D,12:30:00,3,2,Ok,0,0,0,2,,144,96,40.00%,QC Checked
b8f84bcc,46110_lll,436x500x20,4b190522,#N/A,,29-03-2026,lll,42,23:50:00,1195,1210,805,F2,820,31,asd221530,436,43,0,10,430,1.527777778,31-03-2026,l,Nanavare S D,12:30:00,7,3,Ok,0,1,,2,,301,129,30.00%,QC Checked
907bfbc8,46110_lll,386x500x20,4b190522,#N/A,,29-03-2026,lll,42,23:50:00,1195,1210,805,F2,820,30,asd143430,386,38,0,5,190,1.527777778,31-03-2026,l,Nanavare S D,12:30:00,4,1,Ok,0,1,0,0,,152,38,20.00%,QC Checked
2e9659d7,46110_lll,336x500x20,4b190522,#N/A,,29-03-2026,lll,42,23:50:00,1195,1210,805,F2,820,31,asd961942,336,34,0,6,204,1.527777778,31-03-2026,l,Nanavare S D,12:30:00,5,1,Ok,0,1,0,0,,170,34,16.67%,QC Checked
2cd638b3,46110_lll,253x500x20,4b190522,#N/A,,29-03-2026,lll,42,23:50:00,1195,1210,805,F2,820,29,asd666794,253,26,0,10,260,0.5277777778,30-03-2026,l,Nanavare S D,12:30:00,9,1,Ok,0,1,0,0,,234,26,10.00%,QC Checked
b5e50afc,46110_lll,489x500x20,4b190522,#N/A,,29-03-2026,lll,43,00:40:00,,,,F2,,,asd636462,489,48,0,1,48,2.5625,31-03-2026,l,Nanavare S D,14:10:00,1,0,Ok,0,0,0,0,0,48,0,0.00%,QC Checked
6cdf9440,46110_lll,436x500x20,4b190522,#N/A,,29-03-2026,lll,43,00:40:00,,1210,805,F2,,31,asd221530,436,43,0,2,86,2.5625,31-03-2026,l,Nanavare S D,14:10:00,1,1,Ok,1,,,,,43,43,50.00%,QC Checked
5f0905df,46110_lll,386x500x20,4b190522,#N/A,,29-03-2026,lll,43,00:40:00,,1210,805,F2,,31,asd143430,386,38,0,1,38,2.5625,31-03-2026,l,Nanavare S D,14:10:00,1,0,Ok,0,,,,,38,0,0.00%,QC Checked
b1bd800e,46110_lll,336x500x20,4b190522,#N/A,,29-03-2026,lll,43,00:40:00,,1210,805,F2,,30,asd961942,336,34,0,1,34,2.5625,31-03-2026,l,Nanavare S D,14:10:00,1,0,Ok,0,,0,0,,34,0,0.00%,QC Checked
aaa058c7,46110_lll,253x500x20,4b190522,#N/A,,29-03-2026,lll,43,00:40:00,,1210,805,F2,,29,asd666794,253,26,0,2,52,2.5625,31-03-2026,l,Nanavare S D,14:10:00,2,0,Ok,,,,,,52,0,0.00%,Inside Tunnel
cef0bf61,46110_lll,489x500x20,4b190522,#N/A,,29-03-2026,lll,44,01:40:00,,1210,805,F2,,32,asd636462,489,48,1,4,192,2.048333333,31-03-2026,ll,Jadhav sahil,02:49:36,3,1,Ok,,,,1,,144,48,25.00%,QC Checked
9fe4f83f,46110_lll,436x500x20,4b190522,#N/A,,29-03-2026,lll,44,01:40:00,,1210,805,F2,,31,asd221530,436,43,1,9,387,2.049421296,31-03-2026,ll,Jadhav sahil,02:51:10,7,2,Ok,,2,,,,301,86,22.22%,QC Checked
961ff512,46110_lll,386x500x20,4b190522,#N/A,,29-03-2026,lll,44,01:40:00,,1210,805,F2,,30,asd143430,386,38,1,5,190,2.05037037,31-03-2026,ll,Jadhav sahil,02:52:32,3,2,Ok,,2,,,,114,76,40.00%,QC Checked
779beec8,46110_lll,336x500x20,4b190522,#N/A,,29-03-2026,lll,44,01:40:00,,1210,805,F2,,31,asd961942,336,34,,5,170,2.050752315,31-03-2026,ll,Jadhav sahil,02:53:05,5,0,Ok,0,,,,,170,0,0.00%,QC Checked
325b9f6a,46110_lll,253x500x20,4b190522,#N/A,,29-03-2026,lll,44,01:40:00,,1210,805,F2,,31,asd666794,253,26,,11,286,2.051064815,31-03-2026,ll,Jadhav sahil,02:53:32,7,4,Ok,,2,,2,,182,104,36.36%,QC Checked
a9913a20,46110_lll,489x500x20,4b190522,#N/A,,29-03-2026,lll,45,02:20:00,1015,1210,805,F2,820,32,asd636462,489,48,0,5,240,2.089513889,31-03-2026,ll,Jadhav sahil,04:28:54,1,4,Ok,,2,,,2,48,192,80.00%,QC Checked
094ff376,46110_lll,436x500x20,4b190522,#N/A,,29-03-2026,lll,45,02:20:00,1015,1210,805,F2,820,31,asd221530,436,43,,10,430,2.090717593,31-03-2026,ll,Jadhav sahil,04:30:38,7,3,Ok,,3,,,,301,129,30.00%,QC Checked
c8722ecd,46110_lll,386x500x20,4b190522,#N/A,,29-03-2026,lll,45,02:20:00,1015,1210,805,F2,820,30,asd143430,386,38,0,4,152,2.091215278,31-03-2026,ll,Jadhav sahil,04:31:21,3,1,Ok,,1,,,,114,38,25.00%,QC Checked
019a3629,46110_lll,336x500x20,4b190522,#N/A,,29-03-2026,lll,45,02:20:00,1015,1210,805,F2,820,31,asd961942,336,34,0,4,136,2.091631944,31-03-2026,ll,Jadhav sahil,04:31:57,4,0,Ok,0,,,,,136,0,0.00%,QC Checked
883e397c,46110_lll,253x500x20,4b190522,#N/A,,29-03-2026,lll,45,02:20:00,1015,1210,805,F2,820,29,asd666794,253,26,0,8,208,2.092696759,31-03-2026,ll,Jadhav sahil,04:33:29,7,1,Ok,,1,,,,182,26,12.50%,QC Checked
245abe54,46110_lll,489x500x20,4b190522,#N/A,,29-03-2026,lll,46,03:20:00,1085,1210,805,F2,822,32,asd636462,489,48,0,3,144,2.053900463,31-03-2026,ll,Jadhav sahil,04:37:37,2,1,Ok,,1,,,,96,48,33.33%,QC Checked
4f8b7e9a,46110_lll,436x500x20,4b190522,#N/A,,29-03-2026,lll,46,03:20:00,1085,1210,805,F2,822,31,asd221530,436,43,0,7,301,2.066689815,31-03-2026,ll,Jadhav sahil,04:56:02,5,2,Ok,,,,2,,215,86,28.57%,QC Checked
40b66791,46110_lll,386x500x20,4b190522,#N/A,,29-03-2026,lll,46,03:20:00,1085,1210,805,F2,822,30,asd143430,386,38,0,3,114,2.066967593,31-03-2026,ll,Jadhav sahil,04:56:26,2,1,Ok,,,,1,,76,38,33.33%,QC Checked
db210657,46110_lll,336x500x20,4b190522,#N/A,,29-03-2026,lll,46,03:20:00,,1210,805,F2,,31,asd961942,336,34,,3,102,2.067430556,31-03-2026,ll,Jadhav sahil,04:57:06,3,0,Ok,0,,,,,102,0,0.00%,QC Checked
3918c38b,46110_lll,253x500x20,4b190522,#N/A,,29-03-2026,lll,46,03:20:00,,1210,805,F2,,29,asd666794,253,26,1,6,156,2.068391204,31-03-2026,ll,Jadhav sahil,04:58:29,6,0,Ok,0,,,,,156,0,0.00%,QC Checked
bea7d5f6,46110_lll,489x500x20,4b190522,#N/A,,29-03-2026,lll,47,04:10:00,,1210,805,F2,,32,asd636462,489,48,0,5,240,2.073912037,31-03-2026,ll,Jadhav sahil,05:56:26,4,1,Ok,,1,,,,192,48,20.00%,QC Checked
c16eb424,46110_lll,436x500x20,4b190522,#N/A,,29-03-2026,lll,47,04:10:00,,1210,805,F2,,32,asd221530,436,43,,7,301,2.074988426,31-03-2026,ll,Jadhav sahil,05:57:59,6,1,Ok,,1,,,,258,43,14.29%,QC Checked
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10a80b43,46110_lll,386x500x20,4b190522,#N/A,,29-03-2026,lll,47,04:10:00,,1210,805,F2,,30,asd143430,386,38,0,4,152,2.075300926,31-03-2026,ll,Jadhav sahil,05:58:26,3,1,Ok,,1,,,,114,38,25.00%,QC Checked
b43a466f,46110_lll,336x500x20,4b190522,#N/A,,29-03-2026,lll,47,04:10:00,,1210,805,F2,,31,asd961942,336,34,0,4,136,2.075671296,31-03-2026,ll,Jadhav sahil,05:58:58,3,1,Ok,,1,,,,102,34,25.00%,QC Checked
3081c57e,46110_lll,253x500x20,4b190522,#N/A,,29-03-2026,lll,47,04:10:00,,1210,805,F2,,29,asd666794,253,26,0,8,208,2.075949074,31-03-2026,ll,Jadhav sahil,05:59:22,8,0,Ok,0,,,,,208,0,0.00%,QC Checked
c661667d,46111_,489x500x20,4b190522,#N/A,,30-03-2026,,48,05:00:00,,1210,805,F2,,32,asd636462,489,48,0,4,192,1.069837963,31-03-2026,ll,Jadhav sahil,06:40:34,3,1,Ok,,1,,,,144,48,25.00%,QC Checked
02e78e9a,46111_lll,436x500x20,4b190522,#N/A,,30-03-2026,lll,48,05:00:00,,1210,805,F2,,31,asd221530,436,43,0,8,344,1.070486111,31-03-2026,ll,Jadhav sahil,06:41:30,5,3,Ok,,3,,,,215,129,37.50%,QC Checked
7f5ad4fb,46111_lll,386x500x20,4b190522,#N/A,,30-03-2026,lll,48,05:00:00,,1210,805,F2,,30,asd143430,386,38,,4,152,1.070787037,31-03-2026,ll,Jadhav sahil,06:41:56,3,1,Ok,,1,,,,114,38,25.00%,QC Checked
235c01b2,46111_lll,336x500x20,4b190522,#N/A,,30-03-2026,lll,48,05:00:00,,1210,805,F2,,31,asd961942,336,34,,3,102,1.071018519,31-03-2026,ll,Jadhav sahil,06:42:16,3,0,Ok,0,,,,,102,0,0.00%,QC Checked
e6cafa34,46111_lll,253x500x20,4b190522,#N/A,,30-03-2026,lll,48,05:00:00,,1210,805,F2,,29,asd666794,253,26,,7,182,1.071342593,31-03-2026,ll,Jadhav sahil,06:42:44,7,0,Ok,0,,,,,182,0,0.00%,QC Checked
528af8b8,46110_lll,489x500x20,4b190522,#N/A,,29-03-2026,lll,49,06:00:00,,1210,805,F2,,32,asd636462,489,48,0,2,96,2.037199074,31-03-2026,ll,Jadhav sahil,06:53:34,2,0,Ok,0,,,,,96,0,0.00%,QC Checked
f9214cd3,46110_lll,436x500x20,4b190522,#N/A,,29-03-2026,lll,49,06:00:00,,1210,805,F2,,31,asd221530,436,43,,4,172,2.037997685,31-03-2026,ll,Jadhav sahil,06:54:43,3,1,Ok,,1,,,,129,43,25.00%,QC Checked
b925aa58,46110_lll,386x500x20,4b190522,#N/A,,29-03-2026,lll,49,06:00:00,,1210,805,F2,,30,asd143430,386,38,,3,114,2.038252315,31-03-2026,ll,Jadhav sahil,06:55:05,1,2,Ok,,2,,,,38,76,66.67%,QC Checked
f734e911,46110_lll,336x500x20,4b190522,#N/A,,29-03-2026,lll,49,06:00:00,,1210,805,F2,,31,asd961942,336,34,0,2,68,2.03849537,31-03-2026,ll,Jadhav sahil,06:55:26,2,0,Ok,0,,,,,68,0,0.00%,QC Checked
1e53c356,46110_lll,253x500x20,4b190522,#N/A,,29-03-2026,lll,49,06:00:00,,1210,805,F2,,29,5fc89043,253,26,0,4,104,2.038726852,31-03-2026,ll,Jadhav sahil,06:55:46,4,0,Ok,0,,,,,104,0,0.00%,QC Checked
0d530203,46111_l,489x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,1,07:10:00,1111,1210,805,F2,796,32,asd636462,489,48,0,3,144,1.063043981,31-03-2026,ll,Jadhav sahil,08:40:47,3,0,Ok,0,,,,,144,0,0.00%,QC Checked
9fdcd383,46111_l,436x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,1,07:10:00,1111,1210,805,F2,796,30,asd221530,436,43,0,4,172,1.064675926,31-03-2026,ll,Jadhav sahil,08:43:08,3,1,Ok,,1,,,,129,43,25.00%,QC Checked
ef5c514f,46111_l,386x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,1,07:10:00,1111,1210,805,F2,796,30,asd143430,386,38,0,3,114,1.06494213,31-03-2026,ll,Jadhav sahil,08:43:31,2,1,Ok,,,,1,,76,38,33.33%,QC Checked
2d7449df,46111_l,336x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,1,07:10:00,1111,1210,805,F2,796,30,asd961942,336,34,0,3,102,1.065462963,31-03-2026,ll,Jadhav sahil,08:44:16,3,0,Ok,0,,,,,102,0,0.00%,QC Checked
ad463136,46111_l,253x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,1,07:10:00,1111,1210,805,F2,796,30,asd666794,253,26,0,5,130,1.065717593,31-03-2026,ll,Jadhav sahil,08:44:38,5,0,Ok,0,,,,,130,0,0.00%,QC Checked
4a4d391c,46111_l,550x350x50,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,1,07:10:00,1111,1210,805,F2,796,30,asd534811,550,32,0,2,64,1.065914352,31-03-2026,ll,Jadhav sahil,08:44:55,1,1,Ok,,,,,1,32,32,50.00%,QC Checked
f807b65a,46111_l,250x350x50,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,1,07:10:00,1111,1210,805,F2,796,30,asd685787,250,15,0,1,15,1.066261574,31-03-2026,ll,Jadhav sahil,08:45:25,1,0,Ok,0,,,,,15,0,0.00%,QC Checked
6f89a314,46111_l,489x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,2,08:00:00,1111,1210,805,F2,796,32,asd636462,489,48,0,4,192,1.060231481,31-03-2026,ll,Jadhav sahil,09:26:44,1,3,Ok,,,,3,,48,144,75.00%,QC Checked
5a6ef752,46111_l,436x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,2,08:00:00,1111,1210,805,F2,796,30,asd221530,436,43,0,8,344,0.06119212963,30-03-2026,ll,Jadhav sahil,09:28:07,6,2,Ok,,1,,1,,258,86,25.00%,QC Checked
5a8cf924,46111_l,386x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,2,08:00:00,1111,1210,805,F2,796,30,asd143430,386,38,0,4,152,1.061701389,31-03-2026,ll,Jadhav sahil,09:28:51,4,0,Ok,0,,,,,152,0,0.00%,QC Checked
c88063dc,46111_l,336x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,2,08:00:00,1111,1210,805,F2,796,30,asd961942,336,34,0,4,136,1.063425926,31-03-2026,ll,Jadhav sahil,09:31:20,3,1,Ok,,1,,,,102,34,25.00%,QC Checked
aa1bede4,46111_l,253x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,2,08:00:00,1111,1210,805,F2,796,30,asd666794,253,26,0,8,208,1.06412037,31-03-2026,ll,Jadhav sahil,09:32:20,8,0,Ok,0,,,,,208,0,0.00%,QC Checked
c7bc0d14,46111_l,550x350x50,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,2,08:00:00,1111,1210,805,F2,796,30,asd534811,550,32,0,1,32,1.064513889,31-03-2026,ll,Jadhav sahil,09:32:54,1,0,Ok,0,,,,,32,0,0.00%,QC Checked
d4f0a571,46111_l,250x350x50,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,2,08:00:00,1111,1210,805,F2,796,30,asd685787,250,15,0,2,30,1.064803241,31-03-2026,ll,Jadhav sahil,09:33:19,1,1,Ok,,,,,1,15,15,50.00%,QC Checked
728b3f5e,46111_l,489x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,3,09:00:00,1141,1210,805,F2,821,32,asd636462,489,48,0,4,192,1.05875,31-03-2026,ll,Jadhav sahil,10:24:36,3,1,Ok,,1,,,,144,48,25.00%,QC Checked
f98f240e,46111_l,436x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,3,09:00:00,1141,1210,805,F2,821,30,asd221530,436,43,0,7,301,1.0596875,31-03-2026,ll,Jadhav sahil,10:25:57,5,2,Ok,,2,,,,215,86,28.57%,QC Checked
d36741fe,46111_l,386x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,3,09:00:00,1141,1210,805,F2,821,30,asd143430,386,38,0,4,152,1.06,31-03-2026,ll,Jadhav sahil,10:26:24,2,2,Ok,1,1,,,,76,76,50.00%,QC Checked
c7fb7182,46111_l,336x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,3,09:00:00,1141,1210,805,F2,821,30,asd961942,336,34,0,4,136,1.060219907,31-03-2026,ll,Jadhav sahil,10:26:43,3,1,Ok,,1,,,,102,34,25.00%,QC Checked
9cd52857,46111_l,253x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,3,09:00:00,1141,1210,805,F2,821,30,asd666794,253,26,0,8,208,1.060474537,31-03-2026,ll,Jadhav sahil,10:27:05,8,0,Ok,0,,,,,208,0,0.00%,QC Checked
a3799797,46111_l,550x350x50,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,3,09:00:00,1141,1210,805,F2,821,30,asd534811,550,32,,1,32,1.06087963,31-03-2026,ll,Jadhav sahil,10:27:40,1,0,Ok,0,,,,,32,0,0.00%,QC Checked
55068785,46111_l,250x350x50,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,3,09:00:00,1141,1210,805,F2,821,30,asd685787,250,15,,2,30,1.061018519,31-03-2026,ll,Jadhav sahil,10:27:52,1,1,Ok,,1,,,,15,15,50.00%,QC Checked
c23f09ee,46111_l,489x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,4,09:50:00,,1210,805,F2,,32,asd636462,489,48,0,4,192,1.051886574,31-03-2026,lll,Kanase Suraj,11:04:43,2,2,Ok,,1,1,,,96,96,50.00%,QC Checked
64e96cc7,46111_l,436x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,4,09:50:00,,1210,805,F2,,30,asd221530,436,43,0,8,344,1.052615741,31-03-2026,lll,Kanase Suraj,11:05:46,7,1,Ok,,1,,,,301,43,12.50%,QC Checked
28dff3b0,46111_l,386x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,4,09:50:00,,1210,805,F2,,30,asd143430,386,38,0,4,152,1.052858796,31-03-2026,lll,Kanase Suraj,11:06:07,3,1,Ok,,1,,,,114,38,25.00%,QC Checked
76408050,46111_l,336x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,4,09:50:00,,1210,805,F2,,30,asd961942,336,34,0,4,136,1.05337963,31-03-2026,lll,Kanase Suraj,11:06:52,3,1,Ok,,1,,,,102,34,25.00%,QC Checked
0757f08a,46111_l,253x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,4,09:50:00,,1210,805,F2,,30,asd666794,253,26,0,8,208,1.053634259,31-03-2026,lll,Kanase Suraj,11:07:14,7,1,Ok,,1,,,,182,26,12.50%,QC Checked
90eac1f5,46111_l,550x350x50,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,4,09:50:00,,1210,805,F2,,30,asd534811,550,32,0,2,64,1.053854167,31-03-2026,lll,Kanase Suraj,11:07:33,2,0,Ok,0,,,,,64,0,0.00%,QC Checked
fb8fad0b,46111_l,250x350x50,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,4,09:50:00,,1210,805,F2,,30,asd685787,250,15,0,2,30,1.054050926,31-03-2026,lll,Kanase Suraj,11:07:50,1,1,Ok,,,0,0,1,15,15,50.00%,QC Checked
b657e9e9,46111_l,489x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,5,10:40:00,,1210,805,F2,,32,asd636462,489,48,0,2,96,1.070300926,31-03-2026,lll,Kanase Suraj,12:21:14,1,1,Ok,,,1,,,48,48,50.00%,QC Checked
5c28409e,46111_l,436x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,5,10:40:00,,1210,805,F2,,30,asd221530,436,43,,4,172,1.071296296,31-03-2026,lll,Kanase Suraj,12:22:40,3,1,Ok,,1,,,,129,43,25.00%,QC Checked
2065d8ff,46111_l,386x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,5,10:40:00,,1210,805,F2,,30,asd143430,386,38,,2,76,1.071539352,31-03-2026,lll,Kanase Suraj,12:23:01,2,0,Ok,,0,,,,76,0,0.00%,QC Checked
82cca604,46111_l,336x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,5,10:40:00,,1210,805,F2,,30,asd961942,336,34,0,2,68,1.072291667,31-03-2026,lll,Kanase Suraj,12:24:06,2,0,Ok,0,,,,,68,0,0.00%,QC Checked
ab24bfb1,46111_l,253x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,5,10:40:00,,1210,805,F2,,30,asd666794,253,26,0,4,104,1.073194444,31-03-2026,lll,Kanase Suraj,12:25:24,4,0,Ok,,0,,,,104,0,0.00%,QC Checked
43f8bff2,46111_l,550x350x50,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,5,10:40:00,,1210,805,F2,,30,asd534811,550,32,0,1,32,1.073425926,31-03-2026,lll,Kanase Suraj,12:25:44,0,1,Ok,,,,,1,0,32,100.00%,QC Checked
aa59d699,46111_l,489x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,6,11:30:00,1148,1210,805,F2,814,32,asd636462,489,48,0,2,96,1.058877315,31-03-2026,lll,Kanase Suraj,12:54:47,1,1,Ok,,1,0,,,48,48,50.00%,QC Checked
fcaf9e45,46111_l,436x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,6,11:30:00,1148,1210,805,F2,814,30,asd221530,436,43,0,4,172,1.059722222,31-03-2026,lll,Kanase Suraj,12:56:00,3,1,Ok,,1,,,,129,43,25.00%,QC Checked
3e6918a8,46111_l,386x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,6,11:30:00,1148,1210,805,F2,814,30,asd143430,386,38,0,2,76,1.059953704,31-03-2026,lll,Kanase Suraj,12:56:20,2,0,Ok,,0,,,,76,0,0.00%,QC Checked
16bf8dc0,46111_l,336x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,6,11:30:00,1148,1210,805,F2,814,30,asd961942,336,34,0,2,68,1.060127315,31-03-2026,lll,Kanase Suraj,12:56:35,2,0,Ok,,0,,,,68,0,0.00%,QC Checked
9bd9a25e,46111_l,253x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,6,11:30:00,1148,1210,805,F2,814,30,asd666794,253,26,0,4,104,1.060347222,31-03-2026,lll,Kanase Suraj,12:56:54,4,0,Ok,,,0,,,104,0,0.00%,QC Checked
153958a8,46111_l,550x350x50,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,6,11:30:00,1148,1210,805,F2,814,30,asd534811,550,32,0,1,32,1.060509259,31-03-2026,lll,Kanase Suraj,12:57:08,0,1,Ok,,1,,,,0,32,100.00%,QC Checked
bf6e1327,46111_l,489x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,7,12:30:00,,1210,805,F2,,32,asd636462,489,48,0,4,192,1.057152778,31-03-2026,lll,Kanase Suraj,13:52:18,2,2,Ok,,1,0,1,,96,96,50.00%,QC Checked
899948a8,46111_l,436x500x20,6dd5caf3,30-03-2026_l_Dhumal K.V.,Dhumal K.V.,30-03-2026,l,7,12:30:00,,1210,805,F2,,30,asd221530,436,43,0,8,344,1.058599537,31-03-2026,lll,Kanase Suraj,13:54:23,6,2,Ok,,0,,2,,258,86,25.00%,QC Checked
